"oat bar, 2 serving",122,18g,2g,8g,0mg,83mg,1g,3g
"kidney soup, 1 serving",213,46g,2g,18g,0mg,63mg,7g,14g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
Snacks,,,,,,,,
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
TOTAL:,"1,986",263g,53g,154g,0mg,"1,242mg",23g,72g
12-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
"oat bar, 1 1/4 serving",76,11g,1g,5g,0mg,52mg,0g,2g
"Japanese Pumpkin - Kabocha Squash, 0.67 cup",20,5g,0g,0g,0mg,0mg,2g,1g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
TOTAL:,"1,903",242g,50g,146g,0mg,"1,333mg",23g,70g
13-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.63 oz. 14 halves",116,3g,12g,3g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
Dinner,,,,,,,,
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"oat bar, 2 serving",122,18g,2g,8g,0mg,83mg,1g,3g
"Japanese Pumpkin - Kabocha Squash, 0.67 cup",20,5g,0g,0g,0mg,0mg,2g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
TOTAL:,"1,329",177g,38g,87g,0mg,729mg,15g,47g
14-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Kale - Raw, 2 cup, chopped",67,13g,1g,4g,0mg,58mg,0g,3g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"Japanese Pumpkin - Kabocha Squash, 1 cup",30,7g,0g,0g,0mg,0mg,3g,1g
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"kidney soup, 1 serving",213,46g,2g,18g,0mg,63mg,7g,14g
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
Snacks,,,,,,,,
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Walnuts - Meijers - Walnuts, 0.63 oz. 14 halves",116,3g,12g,3g,0mg,0mg,0g,1g
TOTAL:,"2,005",258g,59g,152g,0mg,"1,201mg",23g,70g
15-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.63 oz. 14 halves",116,3g,12g,3g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
Dinner,,,,,,,,
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
"Japanese Pumpkin - Kabocha Squash, 1 cup",30,7g,0g,0g,0mg,0mg,3g,1g
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
TOTAL:,"1,278",170g,37g,83g,0mg,688mg,15g,45g
16-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
"kidney soup, 1 serving",213,46g,2g,18g,0mg,63mg,7g,14g
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
Snacks,,,,,,,,
"Barilla Whole Grain Pasta - Penne, 1 oz.",100,21g,1g,4g,0mg,5mg,1g,3g
"Great Value - American Cheese Slices, 1 slice",40,2g,5g,3g,10mg,250mg,1g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Walnuts - Meijers - Walnuts, 0.25 oz. 14 halves",46,1g,5g,1g,0mg,0mg,0g,1g
TOTAL:,"1,999",263g,57g,155g,10mg,"1,628mg",23g,71g
17-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.67 oz. 14 halves",123,3g,12g,3g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
Dinner,,,,,,,,
"Twin Dragon - Gyoza Wrapper, 20 wrappers",450,95g,0g,10g,0mg,950mg,0g,0g
"Green Valley - Tofu - Medium Firm, 0.25 container (13.5 oz (1"" slice) ea.)",68,1g,3g,8g,0mg,34mg,0g,1g
"Oil - Sesame, 1 tablespoon",120,0g,14g,0g,0mg,0mg,0g,0g
TOTAL:,"1,304",166g,45g,61g,0mg,"1,284mg",3g,18g
18-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.67 oz. 14 halves",123,3g,12g,3g,0mg,0mg,0g,1g
Lunch,,,,,,,,
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"oat bar, 4 serving",243,36g,4g,17g,0mg,167mg,1g,5g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
TOTAL:,"1,315",172g,38g,87g,0mg,730mg,12g,45g
19-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Chard - Swiss, raw, 3 cup",21,4g,0g,2g,0mg,230mg,1g,2g
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
Dinner,,,,,,,,
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.67 oz. 14 halves",123,3g,12g,3g,0mg,0mg,0g,1g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
TOTAL:,"2,067",255g,59g,156g,0mg,"1,406mg",22g,71g
20-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Spectrum Essentials - Chia Seeds, 1.5 Tbsp",90,6g,6g,3g,0mg,0mg,0g,6g
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Seeds - Flax Seeds, 1 tablespoons",55,3g,4g,2g,0mg,0mg,0g,7g
"True Nutrition - Rice Protein Concentrate Powder, 7.5 grams",28,1g,0g,6g,0mg,0mg,0g,1g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Truenutrition - Gemma Pea Protein Isolate Non-Gmo, 7.5 g",30,0g,0g,6g,0mg,77mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"oat bar, 3 serving",183,27g,3g,13g,0mg,125mg,1g,4g
"Generic - Turnip Greens, 2 cup",58,12g,0g,4g,0mg,84mg,2g,10g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
Dinner,,,,,,,,
"Pepperidge Farm - Ancient Grains Whole Grain Bread, 1 slice",100,20g,2g,5g,0mg,120mg,3g,4g
"Nature's Own - 100% Whole Wheat Bread (50 Calories Per Slice) 14g Whole Wheat, 1 slice",50,10g,1g,4g,0mg,115mg,1g,2g
"Green Valley - Tofu - Medium Firm, 0.5 container (13.5 oz (1"" slice) ea.)",135,2g,7g,16g,0mg,68mg,0g,2g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"oat bar, 2 serving",122,18g,2g,8g,0mg,83mg,1g,3g
Snacks,,,,,,,,
"Walnuts - Meijers - Walnuts, 0.67 oz. 14 halves",123,3g,12g,3g,0mg,0mg,0g,1g
"oat bar, 2 serving",122,18g,2g,8g,0mg,83mg,1g,3g
"Persimmons - Japanese, raw, 0.5 fruit (2-1/2"" dia)",59,16g,0g,0g,0mg,1mg,11g,3g
TOTAL:,"2,041",261g,57g,148g,0mg,"1,177mg",34g,80g
21-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Lunch,,,,,,,,
"Blueberries - Raw, 1 cup",83,21g,0g,1g,0mg,1mg,14g,3g
"House Foods - Tofu (Medium Firm Regular), 0.67 container (13.5 oz (1"" slice) ea.)",180,6g,9g,21g,0mg,90mg,0g,0g
"Trader Joes - Marinated Mushrooms With Garlic, 2 oz. (1/3 cup)",10,2g,0g,0g,0mg,340mg,0g,0g
Dinner,,,,,,,,
"Green Valley - Tofu - Medium Firm, 0.67 container (13.5 oz (1"" slice) ea.)",180,3g,9g,21g,0mg,90mg,0g,3g
"Japanese Pumpkin - Kabocha Squash, 5 cup",150,35g,0g,0g,0mg,0mg,15g,5g
Snacks,,,,,,,,
"Pumpkin Seeds, David - Pumpkin Seeds, 0.33 tbsp",30,1g,2g,2g,0mg,180mg,0g,0g
TOTAL:,633,68g,20g,45g,0mg,701mg,29g,11g
22-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 0.75 cup (39g dry)",210,39g,4g,8g,0mg,0mg,0g,6g
"Ichiban - Japanese Tofu Firm, 0.63 container (15 oz (85g) ea.)",219,6g,11g,25g,0mg,94mg,0g,0g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.67 container (13.5 oz (1"" slice) ea.)",180,6g,9g,21g,0mg,90mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Stove Top Stuffing - Stuffing Mix-Chicken, 1 cup prepared stuffing",220,44g,14g,6g,0mg,"1,040mg",4g,2g
"Margarine Country Crock Light - Margarine (Reid), 15 g",50,0g,5g,0g,0mg,90mg,0g,0g
"Sweet potato - Cooked, baked in skin, without salt (Sweetpotato), 0.5 cup",90,21g,0g,2g,0mg,36mg,8g,3g
Snacks,,,,,,,,
"Pumpkin Seeds, David - Pumpkin Seeds, 1 tbsp",90,2g,7g,5g,0mg,540mg,0g,1g
TOTAL:,"1,099",126g,50g,68g,0mg,"2,030mg",12g,20g
23-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Ichiban - Japanese Tofu Firm, 0.63 container (15 oz (85g) ea.)",219,6g,11g,25g,0mg,94mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 0.75 cup (39g dry)",210,39g,4g,8g,0mg,0mg,0g,6g
"Japanese Pumpkin - Kabocha Squash, 5 cup",150,35g,0g,0g,0mg,0mg,15g,5g
"Blueberries - Raw, 1 cup",83,21g,0g,1g,0mg,1mg,14g,3g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.67 container (13.5 oz (1"" slice) ea.)",180,6g,9g,21g,0mg,90mg,0g,0g
"Trader Joes - Marinated Mushrooms With Garlic, 2 oz. (1/3 cup)",10,2g,0g,0g,0mg,340mg,0g,0g
"Japanese Pumpkin - Kabocha Squash, 2 cup",60,14g,0g,0g,0mg,0mg,6g,2g
"Pepperidge Farm - Dark Pumpernickel Bread, 0.5 slice (32g/1.oz)",40,8g,1g,2g,0mg,95mg,1g,1g
Snacks,,,,,,,,
"Pumpkin Seeds, David - Pumpkin Seeds, 1 tbsp",90,2g,7g,5g,0mg,540mg,0g,1g
TOTAL:,"1,082",141g,32g,63g,0mg,"1,300mg",36g,26g
24-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Ichiban - Japanese Tofu Firm, 0.63 container (15 oz (85g) ea.)",219,6g,11g,25g,0mg,94mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 0.25 cup (39g dry)",70,13g,1g,3g,0mg,0mg,0g,2g
"Brussels sprouts - Cooked, boiled, drained, without salt, 1 cup",56,11g,1g,4g,0mg,33mg,3g,4g
Lunch,,,,,,,,
"Trader Joes - Marinated Mushrooms With Garlic, 2 oz. (1/3 cup)",10,2g,0g,0g,0mg,340mg,0g,0g
"House Foods - Tofu (Medium Firm Regular), 0.67 container (13.5 oz (1"" slice) ea.)",180,6g,9g,21g,0mg,90mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Stove Top Stuffing - Stuffing Mix-Chicken, 1 1/4 cup prepared stuffing",275,55g,18g,8g,0mg,"1,300mg",5g,3g
"Brussels sprouts - Cooked, boiled, drained, without salt, 1 cup",56,11g,1g,4g,0mg,33mg,3g,4g
Dinner,,,,,,,,
"Generic - Fresh Tofu Spring Roll (Not Fried), 3 roll",222,40g,3g,9g,0mg,302mg,1g,3g
"Shikiji - Edamame Beans, 1/8 cup",28,1g,1g,2g,0mg,0mg,1g,2g
"Oil - Olive, 1 tablespoon",119,0g,14g,0g,0mg,0mg,0g,0g
Snacks,,,,,,,,
"Pumpkin Seeds, David - Pumpkin Seeds, 1 tbsp",90,2g,7g,5g,0mg,540mg,0g,1g
"Sugars - Brown, 0.25 cup, packed packed",207,54g,0g,0g,0mg,21mg,53g,0g
TOTAL:,"1,572",209g,66g,82g,0mg,"2,893mg",66g,27g
25-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Brussels sprouts - Cooked, boiled, drained, without salt, 0.25 cup",14,3g,0g,1g,0mg,8mg,1g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 0.75 cup (39g dry)",210,39g,4g,8g,0mg,0mg,0g,6g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"lentil soup 2, 1 serving",222,41g,1g,15g,0mg,13mg,7g,14g
"Generic - Beefsteak Tomato 3"" Dia (100g) *Correct*, 1 whole",84,18g,1g,4g,0mg,0mg,0g,5g
"oat bar, 4 serving",243,36g,4g,17g,0mg,167mg,1g,5g
Snacks,,,,,,,,
"Sugars - Brown, 5 tsp packed packed",87,22g,0g,0g,0mg,9mg,22g,0g
"oat bar, 1 serving",61,9g,1g,4g,0mg,42mg,0g,1g
TOTAL:,"1,403",226g,26g,85g,0mg,497mg,34g,47g
26-Nov-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Peanuts - All types, dry-roasted, with salt, 0.5 oz",83,3g,7g,3g,0mg,115mg,1g,1g
"David - Pumpkin Seeds Roasted and Salted(With Shell and Potassium), 0.25 serving 1/4 cup (30g kernel) 1/3 cup in shell",40,1g,3g,2g,0mg,235mg,0g,0g
Lunch,,,,,,,,
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"quinoa, 1 serving",194,37g,3g,7g,0mg,2mg,0g,4g
"Furama - firm tofu, 1/4 container (18 oz)",90,3g,5g,11g,0mg,45mg,0g,2g
"House Foods - Tofu (Medium Firm Regular), 0.5 container (13.5 oz (1"" slice) ea.)",135,5g,7g,16g,0mg,68mg,0g,0g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"oat bar, 2 serving",122,18g,2g,8g,0mg,83mg,1g,3g
Dinner,,,,,,,,
